DIA,MES,ANO,HORA,MINUTO,ORIGEM,DESTINO,DESTINO,
23,4,2014,12,29,999-999,530-135,530-135,I
23,4,2014,13,1,888-888,667-741,667-741,I
23,4,2014,13,1,999-999,530-135,530-135,F
23,4,2014,13,29,888-888,309-289,667-741,F
23,4,2014,13,33,999-999,309-289,309-289,I
23,4,2014,13,33,777-777,102-704,102-704,I
23,4,2014,13,45,777-777,426-972,102-704,F
23,4,2014,13,58,777-777,860-973,860-973,I
23,4,2014,14,0,777-777,828-423,860-973,F
23,4,2014,14,6,777-777,659-340,659-340,I
23,4,2014,14,22,777-777,276-237,659-340,F
23,4,2014,14,38,999-999,449-655,309-289,F
23,4,2014,14,51,999-999,477-266,477-266,I
23,4,2014,15,5,777-777,667-741,667-741,I
23,4,2014,15,5,888-888,606-969,606-969,I
23,4,2014,15,6,999-999,175-794,477-266,F
23,4,2014,15,15,777-777,309-289,667-741,F
23,4,2014,15,17,999-999,127-743,127-743,I
23,4,2014,15,26,999-999,850-469,127-743,F
23,4,2014,15,35,999-999,441-856,441-856,I
23,4,2014,15,41,777-777,560-747,560-747,I
23,4,2014,15,49,999-999,220-106,441-856,F
23,4,2014,15,51,888-888,511-261,606-969,F
23,4,2014,15,51,888-888,386-800,386-800,I
23,4,2014,16,32,888-888,170-652,386-800,F
23,4,2014,16,35,999-999,728-994,728-994,I
23,4,2014,16,41,777-777,407-179,560-747,F
23,4,2014,16,45,888-888,705-911,705-911,I
23,4,2014,16,48,777-777,799-963,799-963,I
23,4,2014,16,51,999-999,215-621,728-994,F
23,4,2014,16,54,999-999,702-839,702-839,I
23,4,2014,16,55,777-777,668-901,799-963,F
23,4,2014,17,0,999-999,962-084,702-839,F
23,4,2014,17,8,999-999,644-829,644-829,I
23,4,2014,17,47,999-999,358-198,644-829,F
23,4,2014,17,51,888-888,554-823,705-911,F
23,4,2014,18,28,999-999,160-939,160-939,I
23,4,2014,18,48,888-888,702-839,702-839,I
23,4,2014,18,51,888-888,709-539,702-839,F
23,4,2014,19,0,888-888,295-838,295-838,I
23,4,2014,19,17,999-999,667-741,160-939,F
23,4,2014,19,26,777-777,540-451,540-451,I
23,4,2014,19,27,888-888,850-469,295-838,F
23,4,2014,19,31,999-999,828-423,828-423,I
23,4,2014,19,32,777-777,131-864,540-451,F
23,4,2014,20,6,888-888,651-336,651-336,I
23,4,2014,20,10,777-777,394-441,394-441,I
23,4,2014,20,13,888-888,170-652,651-336,F
23,4,2014,20,24,888-888,651-336,651-336,I
23,4,2014,20,24,777-777,470-128,394-441,F
23,4,2014,20,26,888-888,826-107,651-336,F
23,4,2014,20,26,999-999,795-375,828-423,F
23,4,2014,20,31,777-777,795-375,795-375,I
23,4,2014,20,38,999-999,826-107,826-107,I
23,4,2014,20,44,888-888,426-972,426-972,I
23,4,2014,21,15,888-888,220-106,426-972,F
23,4,2014,21,16,999-999,511-261,826-107,F
23,4,2014,21,34,777-777,270-713,795-375,F
23,4,2014,21,39,888-888,705-911,705-911,I
23,4,2014,21,40,888-888,812-548,705-911,F
23,4,2014,21,58,888-888,598-558,598-558,I
23,4,2014,22,3,888-888,990-940,598-558,F
23,4,2014,22,3,999-999,420-586,420-586,I
23,4,2014,22,23,888-888,668-901,668-901,I
23,4,2014,22,25,888-888,524-351,668-901,F
23,4,2014,22,40,777-777,826-107,826-107,I
23,4,2014,22,40,888-888,837-966,837-966,I
23,4,2014,22,49,777-777,736-976,826-107,F
23,4,2014,22,52,888-888,830-001,837-966,F
23,4,2014,23,21,999-999,521-151,420-586,F
23,4,2014,23,36,999-999,837-966,837-966,I
23,4,2014,23,57,777-777,415-119,415-119,I
24,4,2014,0,9,777-777,530-135,415-119,F
24,4,2014,0,49,777-777,264-323,264-323,I
24,4,2014,1,6,888-888,736-976,736-976,I
24,4,2014,1,25,777-777,761-931,264-323,F
24,4,2014,1,38,777-777,170-652,170-652,I
24,4,2014,1,50,777-777,736-976,170-652,F
24,4,2014,1,59,888-888,706-375,736-976,F
24,4,2014,2,11,777-777,110-733,110-733,I
24,4,2014,2,18,888-888,437-032,437-032,I
24,4,2014,2,24,999-999,530-135,837-966,F
24,4,2014,2,31,999-999,894-693,894-693,I
24,4,2014,2,31,777-777,952-129,110-733,F
24,4,2014,2,39,777-777,530-135,530-135,I
24,4,2014,2,40,777-777,668-901,530-135,F
24,4,2014,2,43,777-777,638-077,638-077,I
24,4,2014,2,52,999-999,736-976,894-693,F
24,4,2014,2,58,999-999,102-704,102-704,I
24,4,2014,3,1,999-999,160-939,102-704,F
24,4,2014,3,11,999-999,853-439,853-439,I
24,4,2014,3,20,777-777,554-823,638-077,F
24,4,2014,3,23,777-777,641-895,641-895,I
24,4,2014,3,24,888-888,185-652,437-032,F
24,4,2014,3,42,888-888,441-856,441-856,I
24,4,2014,3,45,999-999,441-856,853-439,F
24,4,2014,3,49,888-888,850-469,441-856,F
24,4,2014,3,57,777-777,799-963,641-895,F
24,4,2014,4,0,888-888,689-975,689-975,I
24,4,2014,4,4,999-999,192-992,192-992,I
24,4,2014,4,12,999-999,386-800,192-992,F
24,4,2014,4,20,999-999,270-713,270-713,I
24,4,2014,4,27,888-888,728-994,689-975,F
24,4,2014,4,28,777-777,545-330,545-330,I
24,4,2014,4,31,888-888,729-133,729-133,I
24,4,2014,4,46,999-999,393-359,270-713,F
24,4,2014,4,56,999-999,131-864,131-864,I
24,4,2014,4,59,888-888,729-133,729-133,F
24,4,2014,5,5,777-777,479-476,545-330,F
24,4,2014,5,22,999-999,290-129,131-864,F
24,4,2014,5,35,888-888,479-476,479-476,I
24,4,2014,5,43,777-777,667-741,667-741,I
24,4,2014,5,44,888-888,203-051,479-476,F
24,4,2014,5,51,777-777,705-198,667-741,F
24,4,2014,5,52,999-999,812-548,812-548,I
24,4,2014,5,52,777-777,129-360,129-360,I
24,4,2014,6,0,888-888,110-733,110-733,I
24,4,2014,6,3,999-999,736-976,812-548,F
24,4,2014,6,38,999-999,910-460,910-460,I
24,4,2014,6,58,777-777,850-469,129-360,F
24,4,2014,7,47,999-999,853-439,910-460,F
24,4,2014,7,53,888-888,774-014,110-733,F
24,4,2014,8,22,888-888,554-823,554-823,I
24,4,2014,8,26,777-777,215-621,215-621,I
24,4,2014,8,31,777-777,523-638,215-621,F
24,4,2014,8,50,888-888,205-205,554-823,F
24,4,2014,9,13,777-777,530-135,530-135,I
24,4,2014,9,29,999-999,894-693,894-693,I
24,4,2014,9,30,777-777,654-531,530-135,F
24,4,2014,9,31,777-777,414-720,414-720,I
24,4,2014,9,34,777-777,910-460,414-720,F
24,4,2014,9,41,999-999,511-261,894-693,F
24,4,2014,9,56,777-777,530-135,530-135,I
24,4,2014,9,59,888-888,521-151,521-151,I
24,4,2014,9,59,888-888,220-106,521-151,F
24,4,2014,10,35,777-777,334-388,530-135,F
24,4,2014,10,39,777-777,545-330,545-330,I
24,4,2014,10,54,777-777,203-051,545-330,F
24,4,2014,11,6,999-999,540-451,540-451,I
24,4,2014,11,10,777-777,884-481,884-481,I
24,4,2014,11,16,777-777,644-829,884-481,F
24,4,2014,11,33,777-777,127-743,127-743,I
24,4,2014,11,50,888-888,709-539,709-539,I
24,4,2014,11,56,999-999,315-664,540-451,F
24,4,2014,12,3,888-888,422-699,709-539,F
24,4,2014,12,6,777-777,186-069,127-743,F
24,4,2014,12,20,999-999,799-963,799-963,I
24,4,2014,12,20,888-888,706-375,706-375,I
24,4,2014,12,25,999-999,518-403,799-963,F
24,4,2014,12,27,777-777,830-719,830-719,I
24,4,2014,12,34,777-777,977-895,830-719,F
24,4,2014,12,42,777-777,420-586,420-586,I
24,4,2014,13,10,999-999,127-743,127-743,I
24,4,2014,13,12,777-777,407-179,420-586,F
24,4,2014,13,20,999-999,566-456,127-743,F
24,4,2014,13,37,777-777,778-692,778-692,I
24,4,2014,13,41,888-888,644-829,706-375,F
24,4,2014,13,51,888-888,664-435,664-435,I
24,4,2014,13,52,999-999,853-439,853-439,I
24,4,2014,13,54,888-888,560-747,664-435,F
24,4,2014,14,12,999-999,765-650,853-439,F
24,4,2014,14,12,888-888,795-375,795-375,I
24,4,2014,14,14,999-999,415-119,415-119,I
24,4,2014,14,15,777-777,139-853,778-692,F
24,4,2014,14,17,999-999,415-119,415-119,F
24,4,2014,14,25,888-888,554-823,795-375,F
24,4,2014,14,30,777-777,460-290,460-290,I
24,4,2014,14,35,777-777,479-476,460-290,F
24,4,2014,14,38,888-888,795-375,795-375,I
24,4,2014,14,39,777-777,795-375,795-375,I
24,4,2014,14,45,999-999,384-737,384-737,I
24,4,2014,15,11,999-999,700-151,384-737,F
24,4,2014,15,17,999-999,185-652,185-652,I
24,4,2014,15,26,888-888,249-168,795-375,F
24,4,2014,15,36,999-999,102-704,185-652,F
24,4,2014,15,45,777-777,829-984,795-375,F
24,4,2014,16,0,888-888,477-266,477-266,I
24,4,2014,16,6,777-777,709-539,709-539,I
24,4,2014,16,11,777-777,249-168,709-539,F
24,4,2014,16,15,777-777,160-939,160-939,I
24,4,2014,16,20,999-999,853-439,853-439,I
24,4,2014,16,36,999-999,127-743,853-439,F
24,4,2014,16,38,777-777,437-032,160-939,F
24,4,2014,17,6,999-999,527-735,527-735,I
24,4,2014,17,7,888-888,836-032,477-266,F
24,4,2014,17,16,777-777,560-747,560-747,I
24,4,2014,17,26,777-777,705-198,560-747,F
24,4,2014,17,54,999-999,638-077,527-735,F
24,4,2014,18,12,999-999,812-548,812-548,I
24,4,2014,18,18,777-777,437-032,437-032,I
24,4,2014,18,32,999-999,524-351,812-548,F
24,4,2014,18,54,777-777,876-218,437-032,F
24,4,2014,19,19,888-888,830-719,830-719,I
24,4,2014,19,20,777-777,830-719,830-719,I
24,4,2014,20,2,888-888,830-001,830-719,F
24,4,2014,20,10,999-999,761-931,761-931,I
24,4,2014,20,23,888-888,420-586,420-586,I
24,4,2014,20,23,999-999,946-500,761-931,F
24,4,2014,20,26,777-777,729-133,830-719,F
24,4,2014,20,35,888-888,524-351,420-586,F
24,4,2014,20,35,777-777,354-512,354-512,I
24,4,2014,20,35,777-777,584-794,354-512,F
24,4,2014,20,37,999-999,407-179,407-179,I
24,4,2014,20,47,777-777,249-168,249-168,I
24,4,2014,21,0,777-777,393-359,249-168,F
24,4,2014,21,1,888-888,384-737,384-737,I
24,4,2014,21,6,999-999,368-095,407-179,F
24,4,2014,21,12,777-777,952-129,952-129,I
24,4,2014,21,23,777-777,977-895,952-129,F
24,4,2014,21,25,777-777,524-351,524-351,I
24,4,2014,21,51,777-777,765-650,524-351,F
24,4,2014,22,4,888-888,276-237,384-737,F
24,4,2014,22,8,999-999,477-266,477-266,I
24,4,2014,22,8,888-888,185-652,185-652,I
24,4,2014,22,13,999-999,484-815,477-266,F
24,4,2014,22,19,888-888,644-829,185-652,F
24,4,2014,22,25,999-999,799-963,799-963,I
24,4,2014,22,35,999-999,702-839,799-963,F
24,4,2014,22,41,888-888,185-652,185-652,I
24,4,2014,23,6,777-777,598-389,598-389,I
24,4,2014,23,7,999-999,186-069,186-069,I
24,4,2014,23,9,777-777,834-103,598-389,F
24,4,2014,23,17,888-888,494-318,185-652,F
24,4,2014,23,21,777-777,180-434,180-434,I
24,4,2014,23,35,777-777,441-856,180-434,F
25,4,2014,0,0,777-777,778-383,778-383,I
25,4,2014,0,10,777-777,407-179,778-383,F
25,4,2014,0,19,888-888,774-014,774-014,I
25,4,2014,0,26,888-888,315-664,774-014,F
25,4,2014,0,41,777-777,205-205,205-205,I
25,4,2014,0,48,777-777,598-558,205-205,F
25,4,2014,1,22,888-888,175-794,175-794,I
25,4,2014,1,22,999-999,728-994,186-069,F
25,4,2014,1,29,888-888,830-001,175-794,F
25,4,2014,1,33,777-777,205-205,205-205,I
25,4,2014,1,35,999-999,689-975,689-975,I
25,4,2014,1,37,999-999,706-375,689-975,F
25,4,2014,1,37,777-777,470-128,205-205,F
25,4,2014,1,42,777-777,414-720,414-720,I
25,4,2014,1,42,888-888,468-349,468-349,I
25,4,2014,1,46,777-777,778-692,414-720,F
25,4,2014,1,54,888-888,374-261,468-349,F
25,4,2014,2,5,999-999,110-733,110-733,I
25,4,2014,2,9,777-777,139-853,139-853,I
25,4,2014,2,18,888-888,449-655,449-655,I
25,4,2014,2,20,777-777,667-741,139-853,F
25,4,2014,2,31,888-888,894-693,449-655,F
25,4,2014,3,30,888-888,511-592,511-592,I
25,4,2014,3,35,999-999,139-853,110-733,F
25,4,2014,3,39,999-999,270-713,270-713,I
25,4,2014,3,43,888-888,484-815,511-592,F
25,4,2014,3,45,999-999,394-441,270-713,F
25,4,2014,3,52,888-888,524-351,524-351,I
25,4,2014,3,53,777-777,437-032,437-032,I
25,4,2014,4,2,777-777,728-994,437-032,F
25,4,2014,4,8,999-999,895-483,895-483,I
25,4,2014,4,28,999-999,170-652,895-483,F
25,4,2014,4,35,777-777,702-839,702-839,I
25,4,2014,4,55,777-777,215-621,702-839,F
25,4,2014,5,2,999-999,814-087,814-087,I
25,4,2014,5,14,999-999,523-638,814-087,F
25,4,2014,5,31,888-888,276-237,524-351,F
25,4,2014,5,47,999-999,362-450,362-450,I
25,4,2014,5,48,777-777,309-289,309-289,I
25,4,2014,5,52,888-888,659-340,659-340,I
25,4,2014,6,1,999-999,834-103,362-450,F
25,4,2014,6,8,999-999,641-895,641-895,I
25,4,2014,6,13,888-888,460-290,659-340,F
25,4,2014,6,18,999-999,129-360,641-895,F
25,4,2014,6,29,888-888,837-966,837-966,I
25,4,2014,6,31,777-777,384-737,309-289,F
25,4,2014,6,34,999-999,185-652,185-652,I
25,4,2014,6,54,999-999,953-940,185-652,F
25,4,2014,7,9,999-999,477-266,477-266,I
25,4,2014,7,11,999-999,711-811,477-266,F
25,4,2014,7,17,999-999,160-939,160-939,I
25,4,2014,7,22,888-888,175-794,837-966,F
25,4,2014,7,30,999-999,829-984,160-939,F
25,4,2014,7,35,999-999,407-179,407-179,I
25,4,2014,7,51,777-777,638-077,638-077,I
25,4,2014,7,52,999-999,407-179,407-179,F
25,4,2014,7,57,777-777,286-218,638-077,F
25,4,2014,7,58,888-888,148-880,148-880,I
25,4,2014,7,59,888-888,946-500,148-880,F
25,4,2014,8,12,888-888,826-107,826-107,I
25,4,2014,8,17,777-777,415-119,415-119,I
25,4,2014,8,19,888-888,160-939,826-107,F
25,4,2014,8,20,999-999,566-456,566-456,I
25,4,2014,8,21,999-999,290-129,566-456,F
25,4,2014,8,26,888-888,180-434,180-434,I
25,4,2014,8,30,999-999,407-179,407-179,I
25,4,2014,9,19,777-777,795-375,415-119,F
25,4,2014,9,38,999-999,895-483,407-179,F
25,4,2014,9,48,888-888,354-512,180-434,F
25,4,2014,10,25,777-777,175-794,175-794,I
25,4,2014,10,28,888-888,734-320,734-320,I
25,4,2014,10,35,888-888,659-340,734-320,F
25,4,2014,10,38,999-999,139-853,139-853,I
25,4,2014,10,47,888-888,826-107,826-107,I
25,4,2014,11,19,777-777,415-119,175-794,F
25,4,2014,11,20,888-888,368-095,826-107,F
25,4,2014,11,42,999-999,434-112,139-853,F
25,4,2014,11,59,999-999,876-218,876-218,I
25,4,2014,12,10,777-777,570-391,570-391,I
25,4,2014,12,16,888-888,895-483,895-483,I
25,4,2014,12,29,999-999,441-856,876-218,F
25,4,2014,12,32,777-777,511-261,570-391,F
25,4,2014,12,37,888-888,910-460,895-483,F
25,4,2014,12,52,999-999,170-652,170-652,I
25,4,2014,13,33,888-888,795-375,795-375,I
25,4,2014,13,43,999-999,895-483,170-652,F
25,4,2014,13,52,777-777,128-973,128-973,I
25,4,2014,13,59,888-888,570-391,795-375,F
25,4,2014,14,13,999-999,837-966,837-966,I
25,4,2014,14,31,777-777,524-351,128-973,F
25,4,2014,14,40,888-888,689-975,689-975,I
25,4,2014,15,16,777-777,470-128,470-128,I
25,4,2014,15,33,888-888,566-456,689-975,F
25,4,2014,15,48,888-888,668-901,668-901,I
25,4,2014,16,0,999-999,148-880,837-966,F
25,4,2014,16,3,777-777,795-375,470-128,F
25,4,2014,16,11,888-888,186-069,668-901,F
25,4,2014,16,12,888-888,830-719,830-719,I
25,4,2014,16,17,888-888,654-531,830-719,F
25,4,2014,16,31,888-888,795-375,795-375,I
25,4,2014,16,33,888-888,129-360,795-375,F
25,4,2014,16,35,999-999,110-733,110-733,I
25,4,2014,16,35,888-888,860-973,860-973,I
25,4,2014,16,38,999-999,243-240,110-733,F
25,4,2014,16,42,777-777,523-638,523-638,I
25,4,2014,16,46,777-777,598-389,523-638,F
25,4,2014,16,50,888-888,096-996,860-973,F
25,4,2014,16,51,888-888,693-046,693-046,I
25,4,2014,16,53,999-999,494-318,494-318,I
25,4,2014,16,54,999-999,812-548,494-318,F
25,4,2014,16,57,777-777,676-556,676-556,I
25,4,2014,17,1,999-999,884-481,884-481,I
25,4,2014,17,10,999-999,705-911,884-481,F
25,4,2014,17,38,888-888,651-336,693-046,F
25,4,2014,17,53,777-777,778-383,676-556,F
25,4,2014,18,1,888-888,667-741,667-741,I
25,4,2014,18,2,888-888,129-360,667-741,F
25,4,2014,18,2,999-999,952-129,952-129,I
25,4,2014,18,10,888-888,709-539,709-539,I
25,4,2014,18,14,777-777,243-240,243-240,I
25,4,2014,18,18,777-777,910-460,243-240,F
25,4,2014,18,24,777-777,295-838,295-838,I
25,4,2014,18,27,777-777,962-084,295-838,F
25,4,2014,18,28,999-999,521-151,952-129,F
25,4,2014,18,29,999-999,449-580,449-580,I
25,4,2014,18,30,999-999,479-476,449-580,F
25,4,2014,18,37,999-999,774-014,774-014,I
25,4,2014,18,42,888-888,894-693,709-539,F
25,4,2014,18,47,888-888,606-969,606-969,I
25,4,2014,19,10,888-888,598-389,606-969,F
25,4,2014,19,11,777-777,347-222,347-222,I
25,4,2014,19,18,999-999,368-095,774-014,F
25,4,2014,19,23,888-888,799-963,799-963,I
25,4,2014,19,26,888-888,795-375,799-963,F
25,4,2014,19,36,777-777,386-800,347-222,F
25,4,2014,19,36,888-888,160-939,160-939,I
25,4,2014,19,42,888-888,127-743,160-939,F
25,4,2014,19,46,999-999,774-014,774-014,I
25,4,2014,19,53,777-777,638-233,638-233,I
25,4,2014,19,54,777-777,560-747,638-233,F
25,4,2014,19,57,777-777,170-652,170-652,I
25,4,2014,20,1,888-888,826-107,826-107,I
25,4,2014,20,8,777-777,131-864,170-652,F
25,4,2014,20,13,999-999,192-992,774-014,F
25,4,2014,20,29,999-999,812-548,812-548,I
25,4,2014,20,39,999-999,830-001,812-548,F
25,4,2014,20,45,777-777,511-261,511-261,I
25,4,2014,20,54,777-777,651-336,511-261,F
25,4,2014,20,58,777-777,853-439,853-439,I
25,4,2014,20,59,777-777,185-652,853-439,F
25,4,2014,21,2,777-777,641-895,641-895,I
25,4,2014,21,7,999-999,139-853,139-853,I
25,4,2014,21,8,777-777,799-963,641-895,F
25,4,2014,21,36,888-888,860-973,826-107,F
25,4,2014,21,37,999-999,470-128,139-853,F
25,4,2014,21,39,888-888,638-233,638-233,I
25,4,2014,21,42,777-777,524-351,524-351,I
25,4,2014,21,54,777-777,644-829,524-351,F
25,4,2014,22,1,888-888,354-512,638-233,F
25,4,2014,22,20,888-888,711-811,711-811,I
25,4,2014,22,20,777-777,641-895,641-895,I
25,4,2014,22,23,888-888,422-699,711-811,F
25,4,2014,22,46,999-999,876-218,876-218,I
25,4,2014,22,49,888-888,774-014,774-014,I
25,4,2014,22,52,999-999,876-218,876-218,F
25,4,2014,23,3,777-777,744-955,641-895,F
25,4,2014,23,12,888-888,295-838,774-014,F
25,4,2014,23,20,888-888,133-919,133-919,I
25,4,2014,23,24,888-888,598-389,133-919,F
25,4,2014,23,36,777-777,705-198,705-198,I
25,4,2014,23,44,777-777,494-318,705-198,F
25,4,2014,23,59,999-999,910-460,910-460,I
26,4,2014,0,7,999-999,484-815,910-460,F
26,4,2014,0,30,888-888,449-655,449-655,I
26,4,2014,0,33,888-888,795-375,449-655,F
26,4,2014,0,33,888-888,148-880,148-880,I
26,4,2014,2,16,999-999,598-389,598-389,I
26,4,2014,2,17,777-777,521-151,521-151,I
26,4,2014,2,24,888-888,290-129,148-880,F
26,4,2014,2,24,888-888,736-976,736-976,I
26,4,2014,2,31,777-777,290-129,521-151,F
26,4,2014,2,33,999-999,420-586,598-389,F
26,4,2014,2,58,888-888,354-512,736-976,F
26,4,2014,3,7,888-888,286-218,286-218,I
26,4,2014,3,21,999-999,829-984,829-984,I
26,4,2014,3,23,777-777,761-931,761-931,I
26,4,2014,3,42,777-777,290-129,761-931,F
26,4,2014,3,45,999-999,133-919,829-984,F
26,4,2014,4,11,777-777,374-261,374-261,I
26,4,2014,4,12,999-999,276-237,276-237,I
26,4,2014,4,20,888-888,437-032,286-218,F
26,4,2014,4,38,777-777,518-403,374-261,F
26,4,2014,5,0,999-999,700-151,276-237,F
26,4,2014,5,11,999-999,394-441,394-441,I
26,4,2014,5,23,888-888,309-289,309-289,I
26,4,2014,5,24,999-999,185-652,394-441,F
26,4,2014,5,28,777-777,511-592,511-592,I
26,4,2014,5,38,777-777,705-911,511-592,F
26,4,2014,5,39,777-777,205-205,205-205,I
26,4,2014,5,46,999-999,830-001,830-001,I
26,4,2014,6,1,888-888,415-119,309-289,F
26,4,2014,6,5,999-999,422-699,830-001,F
26,4,2014,6,20,888-888,598-558,598-558,I
26,4,2014,6,41,777-777,426-972,205-205,F
26,4,2014,6,42,888-888,477-266,598-558,F
26,4,2014,6,51,777-777,192-992,192-992,I
26,4,2014,7,3,888-888,374-261,374-261,I
26,4,2014,7,4,999-999,096-996,096-996,I
26,4,2014,7,4,888-888,654-531,374-261,F
26,4,2014,7,9,999-999,334-388,096-996,F
26,4,2014,7,16,888-888,264-323,264-323,I
26,4,2014,7,18,999-999,830-719,830-719,I
26,4,2014,7,25,999-999,205-205,830-719,F
26,4,2014,7,30,777-777,362-450,192-992,F
26,4,2014,7,34,999-999,386-800,386-800,I
26,4,2014,7,39,777-777,894-693,894-693,I
26,4,2014,8,3,999-999,689-975,386-800,F
26,4,2014,8,6,777-777,651-336,894-693,F
26,4,2014,8,7,888-888,774-014,264-323,F
26,4,2014,8,8,999-999,131-864,131-864,I
26,4,2014,8,10,888-888,530-135,530-135,I
26,4,2014,8,18,999-999,286-218,131-864,F
26,4,2014,8,35,777-777,876-218,876-218,I
26,4,2014,8,43,888-888,744-955,530-135,F
26,4,2014,8,49,999-999,829-984,829-984,I
26,4,2014,9,7,888-888,133-919,133-919,I
26,4,2014,9,9,888-888,711-811,133-919,F
26,4,2014,9,25,777-777,730-977,876-218,F
26,4,2014,9,28,777-777,128-973,128-973,I
26,4,2014,9,33,777-777,449-655,128-973,F
26,4,2014,9,37,888-888,264-323,264-323,I
26,4,2014,9,47,777-777,668-901,668-901,I
26,4,2014,9,51,999-999,765-650,829-984,F
26,4,2014,10,4,888-888,830-719,264-323,F
26,4,2014,10,15,888-888,812-548,812-548,I
26,4,2014,10,25,888-888,550-515,812-548,F
26,4,2014,10,28,777-777,554-823,668-901,F
26,4,2014,10,49,999-999,243-240,243-240,I
26,4,2014,10,52,888-888,384-737,384-737,I
26,4,2014,10,52,777-777,910-460,910-460,I
26,4,2014,10,56,999-999,102-704,243-240,F
26,4,2014,11,55,777-777,243-240,910-460,F
26,4,2014,11,58,777-777,744-955,744-955,I
26,4,2014,12,9,999-999,368-095,368-095,I
26,4,2014,12,10,777-777,422-699,744-955,F
26,4,2014,12,12,888-888,180-434,384-737,F
26,4,2014,12,22,888-888,368-095,368-095,I
26,4,2014,12,34,777-777,530-135,530-135,I
26,4,2014,12,36,888-888,734-320,368-095,F
26,4,2014,12,54,777-777,186-069,530-135,F
26,4,2014,13,5,999-999,518-403,368-095,F
26,4,2014,13,20,777-777,550-515,550-515,I
26,4,2014,13,33,999-999,128-973,128-973,I
26,4,2014,13,48,888-888,569-307,569-307,I
26,4,2014,13,51,777-777,420-586,550-515,F
26,4,2014,13,57,777-777,270-713,270-713,I
26,4,2014,13,59,999-999,728-994,128-973,F
26,4,2014,14,0,999-999,550-515,550-515,I
26,4,2014,14,6,777-777,394-441,270-713,F
26,4,2014,14,12,888-888,702-839,569-307,F
26,4,2014,14,25,999-999,524-351,550-515,F
26,4,2014,14,27,888-888,638-077,638-077,I
26,4,2014,14,30,888-888,192-992,638-077,F
26,4,2014,14,31,999-999,560-747,560-747,I
26,4,2014,14,54,999-999,702-839,560-747,F
26,4,2014,15,1,777-777,127-743,127-743,I
26,4,2014,15,22,777-777,876-218,127-743,F
26,4,2014,15,35,999-999,545-330,545-330,I
26,4,2014,15,49,888-888,729-133,729-133,I
26,4,2014,15,59,888-888,422-699,729-133,F
26,4,2014,15,59,777-777,700-151,700-151,I
26,4,2014,16,25,999-999,434-112,545-330,F
26,4,2014,16,37,999-999,638-233,638-233,I
26,4,2014,16,55,999-999,160-939,638-233,F
26,4,2014,17,28,999-999,638-233,638-233,I
26,4,2014,17,36,999-999,730-977,638-233,F
26,4,2014,17,39,888-888,441-856,441-856,I
26,4,2014,17,40,999-999,778-692,778-692,I
26,4,2014,17,41,999-999,477-266,778-692,F
26,4,2014,17,53,777-777,470-128,700-151,F
26,4,2014,17,55,888-888,668-901,441-856,F
26,4,2014,17,56,888-888,295-838,295-838,I
26,4,2014,18,4,888-888,434-112,295-838,F
26,4,2014,18,6,777-777,384-737,384-737,I
26,4,2014,18,6,777-777,524-351,384-737,F
26,4,2014,18,7,777-777,850-469,850-469,I
26,4,2014,18,9,777-777,761-931,850-469,F
26,4,2014,18,9,999-999,853-439,853-439,I
26,4,2014,18,19,999-999,180-434,853-439,F
26,4,2014,18,20,888-888,286-218,286-218,I
26,4,2014,18,22,999-999,441-856,441-856,I
26,4,2014,18,29,777-777,734-320,734-320,I
26,4,2014,18,41,999-999,286-218,441-856,F
26,4,2014,18,56,777-777,850-469,734-320,F
26,4,2014,19,0,777-777,437-032,437-032,I
26,4,2014,19,2,999-999,654-531,654-531,I
26,4,2014,19,18,999-999,700-151,654-531,F
26,4,2014,19,27,999-999,693-046,693-046,I
26,4,2014,19,31,777-777,470-128,437-032,F
26,4,2014,19,55,777-777,778-383,778-383,I
26,4,2014,19,59,777-777,249-168,778-383,F
26,4,2014,19,59,999-999,102-704,693-046,F
26,4,2014,20,9,888-888,990-940,286-218,F
26,4,2014,20,12,888-888,664-435,664-435,I
26,4,2014,20,16,777-777,426-972,426-972,I
26,4,2014,20,21,777-777,096-996,426-972,F
26,4,2014,20,41,777-777,853-439,853-439,I
26,4,2014,21,11,999-999,354-512,354-512,I
26,4,2014,21,14,999-999,651-336,354-512,F
26,4,2014,21,15,888-888,358-198,664-435,F
26,4,2014,21,53,999-999,156-115,156-115,I
26,4,2014,21,53,888-888,449-580,449-580,I
26,4,2014,22,4,888-888,477-266,449-580,F
26,4,2014,22,5,888-888,148-880,148-880,I
26,4,2014,22,6,888-888,641-895,148-880,F
26,4,2014,22,10,999-999,606-969,156-115,F
26,4,2014,22,21,999-999,638-233,638-233,I
26,4,2014,22,31,999-999,765-650,638-233,F
26,4,2014,22,40,888-888,102-704,102-704,I
26,4,2014,22,54,777-777,744-955,853-439,F
26,4,2014,22,57,999-999,566-456,566-456,I
26,4,2014,23,9,999-999,127-743,566-456,F
26,4,2014,23,21,888-888,139-853,102-704,F
26,4,2014,23,21,888-888,651-336,651-336,I
26,4,2014,23,31,888-888,641-926,651-336,F
26,4,2014,23,35,999-999,638-077,638-077,I
26,4,2014,23,43,777-777,523-638,523-638,I
26,4,2014,23,52,777-777,667-741,523-638,F
26,4,2014,23,52,777-777,829-984,829-984,I
26,4,2014,23,53,888-888,830-001,830-001,I
26,4,2014,23,54,777-777,651-336,829-984,F
27,4,2014,0,8,999-999,530-135,638-077,F
27,4,2014,0,13,777-777,334-388,334-388,I
